Employee_ID,Department,Job_Role,Gender,Age,Experience_Years,Monthly_Salary,Performance_Rating,Work_Hours_Per_Week,Training_Hours,Attrition,Job_Satisfaction
EMP36880,Marketing,Consultant,Male,33,22,71933.67,5,36,68,No,3
EMP36881,Finance,Analyst,Male,33,9,154223.64,3,42,40,No,2
EMP36882,IT,Analyst,Male,32,9,174814.52,5,34,24,No,3
EMP36883,HR,Developer,Female,25,14,81546.81,3,55,35,No,2
EMP36884,Marketing,Consultant,Male,47,15,62246.52,4,33,5,No,4
EMP36885,IT,Developer,Male,48,28,54800.23,2,51,98,No,4
EMP36886,IT,Consultant,Female,36,22,38608.42,2,51,64,Yes,1
EMP36887,Sales,Manager,Male,40,10,116415.23,4,57,80,No,3
EMP36888,HR,Developer,Male,47,24,132012.04,4,58,30,No,5
EMP36889,HR,Manager,Female,26,6,55932.49,2,54,1,No,5
EMP36890,Finance,Developer,Female,56,7,135050.61,1,63,79,No,5
EMP36891,Finance,Manager,Male,37,7,55813.14,4,65,66,Yes,2
EMP36892,Marketing,Manager,Female,51,24,29837.6,5,58,71,No,4
EMP36893,Marketing,Executive,Male,28,28,157921.65,5,40,42,No,2
EMP36894,Sales,Executive,Male,57,28,136381.1,5,41,90,No,5
EMP36895,Marketing,Executive,Female,57,28,160971.38,2,46,0,No,1
EMP36896,Finance,Developer,Female,29,29,92727.41,1,61,77,No,1
EMP36897,Marketing,Developer,Female,38,18,140206.26,2,35,2,No,5
EMP36898,Finance,Executive,Male,23,11,139591.1,5,55,42,Yes,1
EMP36899,IT,Manager,Male,36,11,66675.91,5,58,8,No,2
EMP36900,Marketing,Manager,Female,38,19,175460.88,3,65,7,No,3
EMP36901,HR,Manager,Male,22,15,61159.13,4,61,35,No,2
EMP36902,IT,Consultant,Female,58,19,198343.27,4,45,48,Yes,1
EMP36903,IT,Consultant,Male,54,4,158969.88,4,35,36,No,5
EMP36904,Finance,Manager,Male,53,12,169299.95,5,61,36,Yes,4
EMP36905,IT,Executive,Female,50,1,23981.18,4,63,90,Yes,1
EMP36906,IT,Consultant,Male,37,4,146748.04,5,69,20,No,2
EMP36907,HR,Analyst,Female,28,17,89832.41,1,50,90,No,2
EMP36908,Finance,Analyst,Male,22,6,193991.76,2,50,79,No,1
EMP36909,HR,Analyst,Female,26,22,41335.69,4,33,93,No,1
EMP36910,HR,Developer,Male,59,29,45122.79,2,53,71,Yes,5
EMP36911,IT,Analyst,Female,24,25,114450.05,5,65,48,No,1
EMP36912,HR,Manager,Male,47,3,87221.99,1,66,73,No,4
EMP36913,IT,Developer,Male,48,10,33585.91,2,36,45,No,4
EMP36914,HR,Developer,Female,55,2,98739.03,3,69,70,No,5
EMP36915,Marketing,Executive,Female,31,27,26408.2,4,30,61,No,2
EMP36916,HR,Manager,Male,25,4,104862.61,5,51,42,Yes,1
EMP36917,HR,Manager,Female,27,12,60518.55,3,66,12,No,4
EMP36918,Finance,Manager,Female,56,18,145192.04,3,34,69,No,1
EMP36919,HR,Consultant,Female,36,10,45326.84,1,45,56,No,4
EMP36920,IT,Analyst,Female,28,8,192761.11,2,35,99,No,2
EMP36921,HR,Consultant,Female,25,12,118814.67,3,54,82,No,2
EMP36922,IT,Manager,Female,44,26,35307.05,4,41,0,No,3
EMP36923,Finance,Analyst,Female,21,19,63985.54,3,31,0,No,2
EMP36924,Marketing,Developer,Female,36,8,64290.89,4,67,94,Yes,1
EMP36925,HR,Manager,Female,32,22,62207.34,3,44,71,Yes,3
EMP36926,Finance,Analyst,Male,23,13,120167.6,4,57,15,No,5
EMP36927,Sales,Manager,Male,31,23,100987.49,1,31,26,No,1
EMP36928,Marketing,Analyst,Female,35,16,112085.95,2,59,43,No,5
EMP36929,Marketing,Consultant,Female,33,4,148412.54,3,39,20,No,2
EMP36930,Finance,Manager,Male,43,16,156481.58,4,41,42,No,1
EMP36931,Marketing,Developer,Male,47,2,63207.99,2,52,6,No,2
EMP36932,Sales,Developer,Female,52,3,193302.34,2,34,91,No,2
EMP36933,IT,Developer,Female,46,2,155146.24,1,68,90,No,4
EMP36934,Finance,Manager,Female,28,1,46711.61,1,56,56,No,1
EMP36935,HR,Analyst,Male,23,25,127806.8,5,54,69,No,4
EMP36936,Sales,Developer,Female,22,8,170887.72,4,43,23,No,2
EMP36937,Finance,Developer,Female,27,28,93955.68,2,65,1,No,3
EMP36938,HR,Analyst,Female,44,21,21322.0,5,50,25,No,2
EMP36939,IT,Manager,Female,43,6,173947.11,1,49,21,No,4
EMP36940,Marketing,Developer,Female,53,20,124984.77,4,56,10,No,4
EMP36941,HR,Developer,Male,37,17,125481.35,5,42,30,Yes,1
EMP36942,Finance,Manager,Male,40,11,177489.12,1,66,73,No,5
EMP36943,Sales,Developer,Male,48,26,150801.79,2,39,42,No,4
EMP36944,Marketing,Executive,Male,56,6,53093.96,2,48,59,No,2
EMP36945,Marketing,Executive,Female,34,15,193117.58,3,54,59,No,2
EMP36946,HR,Manager,Female,25,25,131277.04,1,58,47,Yes,2
EMP36947,Sales,Analyst,Female,38,11,53998.29,2,62,44,No,2
EMP36948,Marketing,Developer,Female,51,6,155364.6,1,65,4,No,3
EMP36949,HR,Consultant,Male,46,3,38391.85,2,37,38,No,3
EMP36950,Finance,Developer,Male,34,23,24270.7,1,51,60,No,4
EMP36951,Finance,Developer,Female,54,29,38898.03,2,43,49,No,4
EMP36952,Marketing,Executive,Male,38,2,135900.59,2,38,96,No,4
EMP36953,Marketing,Manager,Female,44,27,172560.96,4,30,42,No,2
EMP36954,IT,Developer,Female,30,12,146774.17,3,38,12,No,5
EMP36955,HR,Developer,Female,56,9,151671.13,2,35,27,No,3
EMP36956,Marketing,Manager,Male,46,4,130179.32,3,44,26,Yes,2
EMP36957,HR,Manager,Male,58,24,146841.22,4,65,18,No,3
EMP36958,IT,Developer,Male,25,18,138807.13,5,39,58,Yes,2
EMP36959,Finance,Developer,Male,27,15,93508.32,5,32,63,No,1
EMP36960,Finance,Developer,Male,56,3,181406.47,5,58,85,No,3
EMP36961,IT,Developer,Male,42,21,197788.11,4,69,59,No,3
EMP36962,Marketing,Manager,Female,34,5,177000.65,1,52,29,No,5
EMP36963,Finance,Analyst,Female,42,0,46639.03,3,69,40,No,1
EMP36964,Marketing,Developer,Female,57,16,42529.44,1,57,49,Yes,4
EMP36965,Marketing,Developer,Male,35,26,145564.92,2,57,14,Yes,3
EMP36966,Finance,Analyst,Female,29,19,158944.61,3,46,49,No,5
EMP36967,IT,Developer,Female,55,25,46080.52,4,55,15,Yes,2
EMP36968,HR,Consultant,Male,55,22,116681.68,4,35,71,No,3
EMP36969,Marketing,Executive,Male,54,3,195151.9,4,46,46,No,3
EMP36970,Marketing,Consultant,Male,49,10,173234.53,2,57,96,No,2
EMP36971,Finance,Manager,Female,24,6,199876.44,5,56,26,No,5
EMP36972,HR,Developer,Female,31,6,161979.26,1,35,52,Yes,3
EMP36973,HR,Developer,Female,52,20,102714.29,5,47,27,No,4
EMP36974,Finance,Executive,Male,27,28,132829.89,3,55,30,Yes,5
EMP36975,Finance,Developer,Female,40,8,186717.03,4,45,49,No,1
EMP36976,HR,Executive,Male,21,12,26215.57,2,47,7,No,3
EMP36977,Marketing,Executive,Male,54,18,20214.37,3,31,16,No,2
EMP36978,Sales,Consultant,Female,39,12,159736.61,4,50,58,Yes,3
EMP36979,Sales,Consultant,Male,24,23,27776.09,5,32,27,No,5
EMP36980,Finance,Manager,Male,38,19,178118.67,5,51,51,No,3
EMP36981,Finance,Executive,Male,49,0,119675.55,5,56,19,No,4
EMP36982,Finance,Executive,Female,33,29,182543.57,5,43,13,No,3
EMP36983,IT,Developer,Female,25,20,22420.01,4,50,58,No,2
EMP36984,IT,Consultant,Male,29,17,93022.3,2,31,52,Yes,4
EMP36985,Finance,Executive,Male,54,8,118660.92,1,67,22,No,1
EMP36986,IT,Analyst,Female,36,26,86662.16,4,66,1,No,2
EMP36987,Marketing,Consultant,Male,30,14,46089.35,2,57,4,No,4
EMP36988,HR,Executive,Male,50,23,143223.01,3,32,95,No,3
EMP36989,IT,Developer,Female,45,29,180535.64,5,60,98,Yes,5
EMP36990,Sales,Analyst,Male,41,26,165322.81,5,63,70,No,3
EMP36991,Marketing,Executive,Female,57,18,40752.05,2,30,15,No,5
EMP36992,Marketing,Executive,Female,28,15,37390.13,4,62,67,No,1
EMP36993,Marketing,Consultant,Female,47,12,106523.77,1,62,76,No,4
EMP36994,Marketing,Manager,Female,47,13,27572.91,3,41,75,No,4
EMP36995,Marketing,Consultant,Male,39,8,70275.66,2,54,34,No,5
EMP36996,Marketing,Consultant,Female,23,5,175503.78,3,58,0,No,4
EMP36997,HR,Developer,Female,51,12,127143.47,4,49,69,Yes,4
EMP36998,IT,Consultant,Female,59,1,60681.72,2,33,5,No,5
EMP36999,Sales,Manager,Female,59,15,198546.65,1,48,0,No,4
EMP37000,Finance,Manager,Female,52,12,187136.68,5,58,79,Yes,3
EMP37001,Finance,Manager,Female,56,9,26635.72,4,34,82,No,5
EMP37002,IT,Developer,Male,30,8,113086.79,4,67,71,Yes,3
EMP37003,Sales,Analyst,Female,31,22,152009.79,2,38,33,No,1
EMP37004,Finance,Developer,Female,54,3,24106.47,1,34,17,No,3
EMP37005,Marketing,Analyst,Female,47,3,118442.82,3,43,88,No,1
EMP37006,Sales,Developer,Female,52,7,41397.77,1,33,83,No,2
EMP37007,Finance,Consultant,Female,39,19,103606.38,2,49,9,No,3
EMP37008,HR,Analyst,Female,26,22,85277.42,5,47,73,No,4
EMP37009,Marketing,Developer,Female,46,18,97167.92,5,66,47,Yes,5
EMP37010,IT,Developer,Male,57,23,67985.61,5,51,45,No,1
EMP37011,IT,Developer,Female,42,4,33606.0,4,63,39,No,1
EMP37012,IT,Consultant,Male,49,7,83258.28,2,66,0,Yes,1
EMP37013,Marketing,Consultant,Male,27,9,169844.52,5,54,25,No,1
EMP37014,Sales,Consultant,Male,24,7,77461.12,4,64,85,No,3
EMP37015,Finance,Consultant,Female,39,9,162073.15,5,34,59,No,1
EMP37016,HR,Developer,Female,50,29,153704.26,3,67,32,No,3
EMP37017,Finance,Manager,Male,53,21,104577.44,4,31,41,No,4
EMP37018,Sales,Analyst,Male,40,9,183624.5,5,37,39,No,5
EMP37019,HR,Analyst,Male,27,21,119027.76,2,69,85,No,3
EMP37020,IT,Analyst,Male,41,5,186592.22,4,33,43,No,4
EMP37021,HR,Executive,Female,57,8,196087.44,1,38,54,No,1
EMP37022,IT,Analyst,Female,44,21,128770.25,2,32,10,No,5
EMP37023,Sales,Executive,Male,40,4,92551.36,3,48,27,No,4
EMP37024,Finance,Analyst,Female,26,2,157678.79,5,49,1,No,1
EMP37025,Sales,Executive,Female,50,24,142870.68,3,68,79,No,1
EMP37026,Finance,Manager,Female,29,7,135403.56,1,46,0,No,2
EMP37027,Sales,Executive,Female,47,27,177549.76,1,62,8,No,1
EMP37028,Sales,Developer,Female,38,24,27669.88,1,51,35,No,5
EMP37029,Marketing,Manager,Male,47,25,142677.49,5,44,65,No,2
EMP37030,Sales,Analyst,Male,48,19,129100.01,3,60,60,No,5
EMP37031,Finance,Executive,Male,31,8,51587.44,1,49,31,No,5
EMP37032,Finance,Developer,Male,21,1,29607.16,5,63,70,No,3
EMP37033,IT,Developer,Female,35,15,118972.56,3,56,47,No,5
EMP37034,Sales,Analyst,Male,53,15,197730.5,4,33,87,Yes,5
EMP37035,HR,Analyst,Male,31,7,89530.8,2,66,33,No,4
EMP37036,Marketing,Executive,Male,28,21,165566.54,4,36,75,No,2
EMP37037,Finance,Developer,Female,32,6,72514.16,1,61,27,Yes,4
EMP37038,Sales,Manager,Male,54,26,111772.28,2,30,83,No,3
EMP37039,Sales,Consultant,Male,25,11,86047.94,1,60,60,No,5
EMP37040,Marketing,Consultant,Female,44,0,80747.16,2,51,77,No,1
EMP37041,Sales,Analyst,Female,23,7,70418.39,1,39,86,Yes,3
EMP37042,Marketing,Executive,Male,21,0,88347.82,1,64,18,No,5
EMP37043,Marketing,Consultant,Female,48,7,87655.13,1,49,45,No,3
EMP37044,Finance,Developer,Female,53,13,57263.43,2,40,59,No,1
EMP37045,Sales,Manager,Male,35,3,84643.79,4,54,11,No,4
EMP37046,HR,Consultant,Female,43,25,84869.98,4,62,4,No,1
EMP37047,Marketing,Consultant,Female,31,15,141935.43,3,32,3,No,2
EMP37048,Marketing,Consultant,Female,37,18,32448.26,1,58,47,No,2
EMP37049,IT,Manager,Female,41,19,119479.19,5,39,2,No,4
EMP37050,HR,Executive,Male,45,20,113288.54,2,46,0,No,3
EMP37051,Sales,Analyst,Male,42,21,117364.8,2,67,31,No,4
EMP37052,Finance,Manager,Female,27,10,83930.1,1,65,57,No,4
EMP37053,Marketing,Analyst,Male,59,10,135047.94,3,65,41,No,4
EMP37054,IT,Analyst,Male,47,13,175655.28,2,61,98,No,5
EMP37055,IT,Consultant,Male,43,20,196995.43,1,37,88,Yes,4
EMP37056,Marketing,Consultant,Female,56,26,175811.84,2,53,52,Yes,5
EMP37057,Sales,Consultant,Female,22,7,48686.35,3,41,65,No,5
EMP37058,Marketing,Analyst,Female,47,24,62693.62,3,38,35,Yes,1
EMP37059,Finance,Developer,Male,40,0,178121.59,4,35,59,No,5
EMP37060,IT,Manager,Female,45,20,48049.59,2,36,81,No,3
EMP37061,IT,Executive,Male,34,3,159368.81,3,34,39,Yes,4
EMP37062,Marketing,Developer,Male,28,14,197870.67,1,37,11,No,5
EMP37063,IT,Executive,Female,38,26,128212.46,3,57,12,No,2
EMP37064,HR,Analyst,Female,32,17,166993.86,1,49,82,No,2
EMP37065,Sales,Developer,Female,24,24,181956.86,1,55,17,No,1
EMP37066,IT,Analyst,Male,44,7,160399.37,2,65,27,No,2
EMP37067,Finance,Executive,Female,50,19,42207.58,4,60,25,No,3
EMP37068,IT,Analyst,Male,49,2,157354.47,4,61,7,Yes,5
EMP37069,HR,Developer,Female,36,4,44958.34,3,57,48,No,2
EMP37070,HR,Consultant,Female,41,6,97789.62,5,65,92,No,2
EMP37071,Sales,Developer,Female,42,21,153217.78,3,39,15,No,4
EMP37072,HR,Manager,Female,52,22,31435.75,4,49,20,No,3
EMP37073,HR,Consultant,Female,30,13,121285.31,1,52,84,No,2
EMP37074,Marketing,Developer,Female,49,15,169298.67,5,31,56,No,1
EMP37075,IT,Manager,Female,28,24,128881.54,1,53,41,No,5
EMP37076,Sales,Developer,Male,56,25,129891.23,2,68,26,No,2
EMP37077,Finance,Manager,Female,39,23,61302.36,5,56,83,Yes,1
EMP37078,Sales,Executive,Female,35,15,172944.66,5,66,52,Yes,5
EMP37079,HR,Analyst,Male,21,2,114875.77,1,66,34,No,4
EMP37080,HR,Executive,Female,39,3,185549.64,5,60,69,Yes,4
EMP37081,IT,Analyst,Male,59,21,185963.38,2,52,59,Yes,5
EMP37082,HR,Executive,Female,38,26,44078.82,1,48,81,No,4
EMP37083,Marketing,Manager,Male,39,18,103608.39,5,43,42,Yes,3
EMP37084,IT,Executive,Female,47,12,46001.69,5,39,62,No,4
EMP37085,IT,Analyst,Female,33,2,31975.63,5,65,74,Yes,5
EMP37086,HR,Developer,Male,23,1,126396.13,1,34,35,No,2
EMP37087,Finance,Consultant,Male,28,5,154208.71,3,65,93,No,1
EMP37088,Finance,Consultant,Female,58,15,143039.77,5,65,58,No,3
EMP37089,Finance,Developer,Male,23,7,87149.01,2,30,23,Yes,3
EMP37090,IT,Consultant,Male,54,3,159867.47,4,61,74,No,3
EMP37091,IT,Consultant,Male,27,3,56722.14,2,55,40,No,2
EMP37092,Finance,Executive,Male,54,24,106437.69,3,47,54,No,4
EMP37093,IT,Analyst,Male,29,10,45588.47,1,46,17,No,4
EMP37094,HR,Manager,Male,40,18,198477.18,3,60,16,No,4
EMP37095,Marketing,Analyst,Male,45,3,166252.54,5,57,42,No,2
EMP37096,Finance,Manager,Female,52,29,103395.79,5,37,2,No,5
EMP37097,HR,Manager,Female,57,16,154421.24,5,63,20,Yes,4
EMP37098,Finance,Executive,Male,26,22,95793.86,3,41,40,Yes,3
EMP37099,Sales,Consultant,Female,51,7,34608.74,1,53,97,No,2
EMP37100,Marketing,Developer,Male,51,24,49883.74,3,30,41,Yes,1
EMP37101,Finance,Executive,Male,30,4,114635.67,1,48,26,No,4
EMP37102,Finance,Analyst,Female,28,11,168682.1,3,66,56,No,4
EMP37103,Finance,Manager,Male,23,9,135006.05,5,48,79,No,3
EMP37104,Marketing,Developer,Male,41,7,183020.23,1,47,32,No,2
EMP37105,Finance,Analyst,Female,32,7,27277.48,1,50,24,No,2
EMP37106,HR,Manager,Female,21,11,170244.67,3,51,12,Yes,4
EMP37107,Marketing,Executive,Male,56,3,89800.78,4,38,88,Yes,4
EMP37108,Sales,Manager,Male,42,17,62861.82,1,33,94,No,1
EMP37109,Sales,Executive,Male,45,15,138021.0,3,31,89,Yes,4
EMP37110,HR,Executive,Female,36,6,73258.65,2,65,3,No,3
EMP37111,Finance,Analyst,Female,33,16,195679.27,4,62,38,Yes,1
EMP37112,HR,Developer,Female,40,18,146752.16,1,66,0,Yes,3
EMP37113,Finance,Analyst,Female,45,4,107785.08,5,36,38,No,3
EMP37114,IT,Consultant,Female,38,6,165469.36,1,52,89,No,2
EMP37115,Marketing,Manager,Female,36,17,137343.31,1,33,78,No,2
EMP37116,HR,Executive,Male,32,13,91398.22,4,44,72,Yes,2
EMP37117,Marketing,Developer,Male,51,28,113889.84,4,49,30,Yes,2
EMP37118,Marketing,Consultant,Female,48,15,143495.47,4,42,71,No,1
EMP37119,HR,Analyst,Male,37,1,104102.36,5,31,54,No,5
EMP37120,HR,Developer,Male,22,20,105152.01,2,34,49,No,3
EMP37121,Marketing,Analyst,Female,24,21,177367.79,2,52,30,Yes,4
EMP37122,Marketing,Analyst,Female,59,13,47181.67,2,46,88,No,3
EMP37123,Marketing,Manager,Female,59,6,173363.69,2,40,77,No,2
EMP37124,Finance,Developer,Male,57,26,162741.49,2,59,37,Yes,4
EMP37125,Sales,Analyst,Female,55,6,103223.97,1,42,32,No,5
EMP37126,Finance,Executive,Male,33,12,41997.96,3,57,81,Yes,4
EMP37127,IT,Analyst,Male,53,1,89656.62,2,43,31,No,1
EMP37128,Sales,Developer,Male,46,13,46830.18,2,30,68,Yes,4
EMP37129,Finance,Consultant,Female,32,1,127287.8,5,42,55,No,4
EMP37130,Finance,Developer,Male,37,28,29769.02,3,52,67,No,4
EMP37131,Sales,Consultant,Male,45,24,27540.84,4,36,79,No,1
EMP37132,Sales,Analyst,Female,37,21,33077.79,5,53,22,No,2
EMP37133,HR,Analyst,Female,50,15,133887.7,2,68,90,No,1
EMP37134,IT,Executive,Male,49,5,196714.51,5,52,12,No,3
EMP37135,Sales,Consultant,Male,42,4,130787.58,3,42,33,No,4
EMP37136,Finance,Consultant,Female,52,22,66537.85,1,69,34,No,3
EMP37137,Sales,Executive,Female,45,12,181809.72,1,33,63,No,1
EMP37138,IT,Analyst,Male,34,5,172662.63,5,48,89,No,2
EMP37139,HR,Consultant,Female,55,3,61784.44,1,55,24,No,1
EMP37140,Finance,Analyst,Female,47,22,168876.83,5,36,69,No,2
EMP37141,Marketing,Executive,Male,28,21,35835.88,2,58,90,No,1
EMP37142,Finance,Analyst,Female,45,14,67047.83,4,46,84,No,2
EMP37143,Sales,Manager,Female,27,12,138581.64,1,30,98,Yes,2
EMP37144,Marketing,Executive,Female,37,17,185099.92,4,68,41,No,3
EMP37145,Marketing,Manager,Female,33,10,96478.82,4,46,85,No,2
EMP37146,Marketing,Consultant,Female,38,29,157583.16,4,65,4,No,3
EMP37147,Sales,Consultant,Male,53,18,99639.85,3,40,73,No,3
EMP37148,Sales,Developer,Male,24,9,110808.63,4,46,50,No,3
EMP37149,Sales,Consultant,Female,49,4,75355.18,3,47,64,No,1
EMP37150,HR,Developer,Male,48,22,66394.92,2,57,42,No,5
EMP37151,Finance,Analyst,Female,24,2,108430.59,2,61,28,Yes,3
EMP37152,Marketing,Consultant,Female,29,21,149504.11,5,69,19,No,4
EMP37153,Finance,Executive,Female,58,29,138468.62,2,42,61,No,2
EMP37154,IT,Developer,Male,22,4,138398.79,5,67,2,No,2
EMP37155,Marketing,Consultant,Female,27,0,141252.14,3,63,87,No,4
EMP37156,IT,Developer,Male,21,0,164792.34,4,32,75,No,4
EMP37157,Finance,Consultant,Female,54,4,106841.68,1,32,62,No,3
EMP37158,HR,Executive,Female,52,7,37963.37,5,34,50,No,1
EMP37159,IT,Executive,Male,37,17,113546.31,3,40,60,Yes,5
EMP37160,Marketing,Manager,Male,32,23,81178.51,4,53,16,No,5
EMP37161,Finance,Executive,Female,57,19,149548.52,2,30,76,Yes,2
EMP37162,HR,Analyst,Female,49,12,80522.94,2,30,45,Yes,2
EMP37163,IT,Consultant,Male,37,24,168832.29,2,31,50,No,4
EMP37164,IT,Executive,Female,52,1,152759.07,4,62,34,No,5
EMP37165,Sales,Consultant,Female,45,26,155209.47,1,59,3,No,1
EMP37166,HR,Developer,Male,41,14,140072.73,5,41,32,No,1
EMP37167,Sales,Manager,Female,41,22,155257.45,3,43,90,No,4
EMP37168,Sales,Executive,Female,43,3,145066.11,4,63,84,No,4
EMP37169,IT,Consultant,Female,48,9,152062.24,2,30,14,No,5
EMP37170,Finance,Developer,Female,22,19,107149.56,5,46,83,Yes,2
EMP37171,Finance,Executive,Female,59,29,150207.02,3,64,36,No,5
EMP37172,IT,Manager,Female,45,11,97971.13,3,69,43,No,4
EMP37173,HR,Executive,Female,39,6,65625.86,2,43,2,No,3
EMP37174,HR,Manager,Male,36,16,90036.53,4,44,13,No,1
EMP37175,HR,Consultant,Male,26,7,22077.43,3,68,87,No,4
EMP37176,IT,Consultant,Female,35,21,165113.97,1,33,25,No,2
EMP37177,Marketing,Consultant,Male,57,9,83345.17,2,37,35,No,1
EMP37178,Sales,Manager,Male,41,27,99101.56,3,51,63,No,3
EMP37179,Finance,Consultant,Female,25,3,133735.3,3,63,48,No,4
EMP37180,IT,Developer,Male,34,4,178800.38,1,30,29,No,1
EMP37181,Sales,Manager,Female,32,8,32756.26,1,53,66,Yes,4
EMP37182,Marketing,Analyst,Male,47,10,76424.41,3,36,57,No,4
EMP37183,Marketing,Developer,Male,56,17,127596.63,5,33,70,No,2
EMP37184,IT,Executive,Female,59,24,131085.78,2,43,59,Yes,4
EMP37185,IT,Executive,Male,47,12,186105.51,1,59,53,No,4
EMP37186,Marketing,Manager,Female,54,4,183786.94,3,47,83,No,4
EMP37187,IT,Manager,Female,48,3,74126.16,3,65,35,Yes,3
EMP37188,Marketing,Developer,Female,28,14,165335.12,4,41,29,Yes,1
EMP37189,IT,Analyst,Female,34,1,91343.41,4,36,54,No,3
EMP37190,Sales,Consultant,Female,54,23,129764.29,5,31,40,No,5
EMP37191,Finance,Manager,Male,23,6,67591.78,5,38,62,No,5
EMP37192,Marketing,Developer,Male,23,18,173350.32,3,47,36,No,3
EMP37193,HR,Developer,Female,28,29,21893.38,1,59,72,No,1
EMP37194,HR,Developer,Female,35,16,149116.07,1,53,86,Yes,3
EMP37195,Marketing,Manager,Male,30,0,147301.11,2,62,72,No,3
EMP37196,Finance,Manager,Female,29,1,137283.2,2,58,9,Yes,4
EMP37197,HR,Executive,Male,44,11,146944.33,4,48,78,No,2
EMP37198,Sales,Consultant,Female,39,8,72128.91,2,41,48,No,2
EMP37199,IT,Manager,Female,35,28,33999.09,3,35,86,No,4
EMP37200,Marketing,Analyst,Male,31,17,132634.3,3,66,73,No,3
EMP37201,IT,Developer,Female,25,10,55362.66,5,67,92,No,1
EMP37202,Finance,Analyst,Male,34,29,40233.83,1,55,72,No,4
EMP37203,Marketing,Analyst,Female,59,27,94982.13,3,32,37,No,3
EMP37204,Sales,Consultant,Male,47,2,128059.01,2,36,30,No,4
EMP37205,Marketing,Executive,Male,57,29,155939.33,5,64,94,Yes,5
EMP37206,Sales,Analyst,Male,56,19,20297.01,2,46,75,No,1
EMP37207,Marketing,Consultant,Male,48,7,131433.59,3,41,17,No,4
EMP37208,Marketing,Executive,Male,59,17,146590.88,4,64,75,No,1
EMP37209,Marketing,Analyst,Female,37,17,141841.95,3,67,26,No,5
EMP37210,IT,Executive,Male,35,14,138914.26,1,52,42,No,4
EMP37211,Marketing,Analyst,Male,22,1,98058.75,1,52,26,No,4
EMP37212,IT,Manager,Male,42,20,130804.54,4,66,22,No,4
EMP37213,Finance,Manager,Female,47,6,153490.19,1,35,75,Yes,4
EMP37214,IT,Manager,Male,47,17,195981.84,4,33,15,No,1
EMP37215,Sales,Manager,Male,47,3,44702.92,2,56,50,Yes,5
EMP37216,HR,Consultant,Female,59,1,86777.32,3,37,96,No,1
EMP37217,Marketing,Manager,Male,54,23,37056.23,4,37,77,No,5
EMP37218,IT,Manager,Female,42,25,28872.61,1,55,67,No,4
EMP37219,Marketing,Consultant,Male,42,11,86346.52,5,43,37,Yes,3
EMP37220,IT,Developer,Male,41,4,189214.73,2,61,92,No,1
EMP37221,Sales,Manager,Male,28,17,91563.2,2,59,54,No,2
EMP37222,Finance,Executive,Male,47,19,67069.07,5,60,72,No,3
EMP37223,Finance,Executive,Female,52,4,24018.39,3,34,9,No,2
EMP37224,Marketing,Executive,Male,26,22,152208.85,2,43,82,No,4
EMP37225,Marketing,Developer,Female,58,12,147826.82,1,36,0,No,2
EMP37226,Finance,Analyst,Male,35,6,173211.6,2,63,26,Yes,3
EMP37227,IT,Developer,Male,59,0,59414.98,4,63,49,Yes,2
EMP37228,HR,Consultant,Female,52,12,118817.45,5,42,67,No,4
EMP37229,HR,Consultant,Female,38,12,31438.55,1,60,33,No,2
EMP37230,Marketing,Analyst,Male,45,12,97660.1,2,64,81,No,4
EMP37231,Finance,Executive,Female,54,22,48724.13,1,52,88,No,2
EMP37232,Marketing,Developer,Male,47,10,116428.24,1,41,59,No,1
EMP37233,Finance,Executive,Male,49,15,89728.98,1,68,99,No,3
EMP37234,HR,Executive,Female,29,15,37949.33,3,44,74,No,2
EMP37235,Finance,Executive,Female,31,26,101318.03,2,39,64,No,4
EMP37236,Marketing,Executive,Male,54,28,136486.55,4,44,44,No,5
EMP37237,Finance,Manager,Male,56,4,59934.15,2,58,32,Yes,3
EMP37238,Sales,Analyst,Female,57,16,69780.2,2,40,40,No,2
EMP37239,IT,Executive,Male,38,1,76353.66,3,66,37,No,3
EMP37240,IT,Executive,Male,21,24,70138.29,3,68,24,No,4
EMP37241,Sales,Executive,Female,43,3,191043.15,3,59,58,No,1
EMP37242,Sales,Manager,Male,40,27,45225.37,1,58,91,No,4
EMP37243,HR,Manager,Female,32,24,119137.11,1,40,84,No,4
EMP37244,Sales,Analyst,Female,28,11,151630.85,5,54,4,Yes,3
EMP37245,Finance,Consultant,Male,38,2,72745.81,3,63,43,No,3
EMP37246,Marketing,Analyst,Female,46,14,169096.08,5,37,91,No,2
EMP37247,Marketing,Analyst,Male,39,22,45762.95,4,54,23,No,1
EMP37248,Sales,Developer,Female,26,8,128892.37,3,67,60,Yes,2
EMP37249,Sales,Developer,Male,46,18,46686.48,2,37,66,No,1
EMP37250,IT,Manager,Male,59,5,72252.8,3,66,9,No,4
EMP37251,Sales,Manager,Male,39,7,28592.39,2,56,29,Yes,2
EMP37252,IT,Developer,Female,51,29,38516.42,2,49,41,Yes,4
EMP37253,Sales,Analyst,Male,26,27,125994.89,3,60,4,Yes,5
EMP37254,Marketing,Developer,Female,58,11,175872.98,1,37,32,Yes,5
EMP37255,Sales,Consultant,Male,51,29,191043.52,2,57,80,No,3
EMP37256,IT,Developer,Male,52,1,152646.16,1,56,59,No,2
EMP37257,IT,Analyst,Male,28,15,114168.68,4,48,42,No,3
EMP37258,Marketing,Developer,Female,46,19,151413.38,1,40,11,No,3
