Session_ID,Visit_Date,Traffic_Source,Device_Type,Product_Category,Pages_Viewed,Time_Spent_Minutes,Added_To_Cart,Purchase_Made,Order_Value,Customer_Country,Customer_Age
SES044365,2023-12-31,Google,Tablet,Electronics,21,11.94,No,No,18789.91,Canada,50
SES044366,2025-09-26,YouTube,Desktop,Home,10,39.57,No,No,14466.7,Canada,54
SES044367,2025-09-03,Direct,Desktop,Beauty,26,40.52,Yes,No,3467.12,Canada,21
SES044368,2024-09-03,Google,Mobile,Electronics,3,20.37,Yes,Yes,1695.18,India,51
SES044369,2023-10-20,YouTube,Desktop,Fashion,24,42.6,No,No,26253.65,Germany,57
SES044370,2022-12-18,YouTube,Mobile,Sports,5,31.5,No,No,26419.49,Germany,56
SES044371,2024-10-13,Instagram,Mobile,Sports,5,66.53,Yes,Yes,5045.49,USA,46
SES044372,2023-04-09,Direct,Mobile,Home,9,101.07,No,No,28953.13,India,49
SES044373,2024-08-17,Instagram,Mobile,Fashion,12,61.5,Yes,Yes,24758.52,USA,53
SES044374,2023-07-05,Google,Desktop,Sports,21,22.19,Yes,No,1205.19,India,20
SES044375,2024-08-22,Google,Desktop,Beauty,5,66.28,Yes,No,6114.25,India,40
SES044376,2022-03-30,Facebook,Tablet,Sports,17,16.13,No,Yes,26413.91,Bangladesh,35
SES044377,2025-07-11,Direct,Tablet,Sports,4,70.25,Yes,Yes,2881.48,India,27
SES044378,2022-03-18,Google,Desktop,Fashion,25,117.25,Yes,No,24866.19,India,35
SES044379,2025-11-03,YouTube,Tablet,Sports,22,100.34,No,No,12023.62,USA,32
SES044380,2022-08-21,YouTube,Mobile,Electronics,3,113.11,Yes,No,24952.88,India,48
SES044381,2024-12-02,Instagram,Mobile,Electronics,7,6.24,Yes,No,10276.74,Canada,43
SES044382,2025-04-03,Google,Desktop,Sports,11,1.37,No,Yes,13536.43,Canada,63
SES044383,2022-01-23,Google,Mobile,Sports,24,105.4,No,No,29166.17,Bangladesh,30
SES044384,2024-12-16,Direct,Tablet,Home,2,2.71,No,Yes,22618.37,USA,42
SES044385,2025-10-17,YouTube,Tablet,Home,3,17.01,No,Yes,10941.44,India,58
SES044386,2024-04-21,Instagram,Desktop,Beauty,2,38.84,No,No,9232.95,USA,40
SES044387,2024-03-07,Instagram,Tablet,Sports,24,72.77,Yes,No,12940.65,Canada,26
SES044388,2023-05-27,Direct,Mobile,Sports,16,99.24,Yes,Yes,26779.83,Bangladesh,39
SES044389,2022-04-12,Direct,Tablet,Home,13,10.52,No,No,27550.81,USA,38
SES044390,2022-03-02,YouTube,Desktop,Home,23,111.3,No,Yes,13893.52,India,48
SES044391,2024-02-27,YouTube,Tablet,Home,22,54.2,No,No,12329.57,USA,48
SES044392,2022-08-21,Google,Desktop,Sports,1,39.35,Yes,Yes,3599.08,Bangladesh,25
SES044393,2023-04-05,Facebook,Tablet,Sports,3,44.65,No,No,13193.16,Bangladesh,62
SES044394,2025-02-03,YouTube,Desktop,Sports,17,88.5,No,Yes,16800.59,USA,35
SES044395,2023-07-22,Direct,Mobile,Electronics,26,66.51,Yes,Yes,13358.16,USA,48
SES044396,2024-05-28,Facebook,Desktop,Electronics,5,68.56,No,No,19063.38,India,31
SES044397,2024-06-05,Instagram,Desktop,Sports,12,62.89,No,Yes,21997.24,Canada,61
SES044398,2025-11-22,Google,Desktop,Fashion,27,25.36,No,Yes,29946.48,Bangladesh,36
SES044399,2025-05-30,Google,Mobile,Home,21,78.09,Yes,No,3309.75,Germany,60
SES044400,2025-09-07,Instagram,Desktop,Beauty,8,15.69,Yes,No,29643.21,Bangladesh,34
SES044401,2023-12-24,YouTube,Desktop,Electronics,2,8.26,Yes,No,853.4,India,24
SES044402,2024-09-21,Facebook,Desktop,Fashion,2,50.7,Yes,No,29585.4,Canada,59
SES044403,2023-03-08,YouTube,Desktop,Beauty,15,82.99,Yes,No,18761.46,USA,63
SES044404,2023-04-08,YouTube,Mobile,Sports,4,4.79,No,No,18834.86,Germany,40
SES044405,2025-03-01,Google,Desktop,Sports,7,45.75,No,No,13256.62,USA,61
SES044406,2024-12-14,Google,Desktop,Electronics,25,58.71,No,Yes,28051.65,Germany,32
SES044407,2022-06-30,Facebook,Desktop,Beauty,24,75.01,Yes,Yes,1805.83,India,45
SES044408,2023-12-24,Google,Desktop,Fashion,6,3.84,Yes,No,2061.79,India,52
SES044409,2023-07-10,Facebook,Desktop,Electronics,8,56.02,No,No,28832.2,India,53
SES044410,2024-04-13,Instagram,Tablet,Home,19,67.18,Yes,No,22581.41,Canada,42
SES044411,2024-04-08,Google,Mobile,Electronics,4,13.66,No,No,17146.41,Germany,19
SES044412,2022-12-20,Direct,Mobile,Sports,23,100.05,Yes,Yes,13921.7,Canada,44
SES044413,2024-07-26,Google,Tablet,Beauty,7,105.5,Yes,No,23945.43,Germany,46
SES044414,2022-11-25,Direct,Desktop,Beauty,27,23.96,Yes,No,7713.12,Bangladesh,63
SES044415,2024-02-27,YouTube,Mobile,Electronics,22,36.07,Yes,Yes,18314.67,Bangladesh,37
SES044416,2024-08-16,Direct,Desktop,Sports,17,3.59,Yes,No,24324.18,Canada,63
SES044417,2023-06-30,YouTube,Mobile,Fashion,6,9.03,No,No,22140.65,Bangladesh,46
SES044418,2024-01-20,Google,Mobile,Beauty,16,96.63,Yes,Yes,8524.19,Canada,50
SES044419,2023-05-10,Instagram,Desktop,Fashion,22,57.27,No,Yes,2889.54,Germany,31
SES044420,2024-10-03,Facebook,Desktop,Sports,11,93.86,Yes,No,8733.39,Bangladesh,46
SES044421,2025-08-07,YouTube,Desktop,Home,20,10.91,No,Yes,2460.56,Bangladesh,22
SES044422,2024-03-20,Instagram,Mobile,Fashion,22,19.95,Yes,No,27531.42,Germany,63
SES044423,2023-01-04,Instagram,Mobile,Fashion,14,95.87,No,No,5081.79,Germany,18
SES044424,2023-10-27,Facebook,Desktop,Electronics,1,64.31,Yes,No,8974.7,Bangladesh,37
SES044425,2025-09-04,Instagram,Mobile,Sports,5,60.86,Yes,No,22425.75,India,46
SES044426,2025-10-14,Direct,Tablet,Beauty,17,104.94,No,No,29504.66,USA,26
SES044427,2023-11-11,Google,Desktop,Fashion,8,83.07,No,No,29707.72,USA,47
SES044428,2023-08-25,YouTube,Tablet,Beauty,11,110.32,No,Yes,1130.93,Germany,53
SES044429,2024-01-27,Facebook,Tablet,Home,11,2.21,Yes,No,24311.28,USA,24
SES044430,2024-03-16,Instagram,Desktop,Home,7,48.44,Yes,No,25680.4,India,24
SES044431,2024-07-31,Google,Desktop,Sports,7,38.69,Yes,No,16896.53,Germany,35
SES044432,2025-06-13,Google,Desktop,Fashion,7,27.62,Yes,Yes,4140.24,Canada,43
SES044433,2024-10-24,Instagram,Tablet,Electronics,26,2.65,No,No,6200.58,Canada,20
SES044434,2024-07-11,Direct,Mobile,Home,5,32.19,Yes,Yes,81.41,Canada,57
SES044435,2024-01-21,Google,Mobile,Beauty,12,77.45,No,No,17887.64,Germany,37
SES044436,2023-01-06,YouTube,Tablet,Electronics,1,26.74,No,No,21451.71,Bangladesh,30
SES044437,2023-08-10,Direct,Tablet,Home,25,92.71,Yes,No,22929.08,Germany,50
SES044438,2024-10-18,Facebook,Desktop,Electronics,13,93.21,No,No,12101.05,Bangladesh,30
SES044439,2024-06-13,Direct,Desktop,Beauty,19,59.71,Yes,Yes,22060.84,USA,24
SES044440,2025-09-27,Google,Desktop,Sports,21,47.93,No,Yes,5392.43,USA,53
SES044441,2022-04-04,YouTube,Tablet,Beauty,24,28.79,Yes,No,16527.59,Germany,21
SES044442,2022-02-19,Google,Desktop,Sports,19,49.9,Yes,No,19953.53,USA,40
SES044443,2024-06-28,Instagram,Tablet,Electronics,10,26.49,No,No,11702.04,USA,53
SES044444,2025-04-20,Google,Mobile,Beauty,26,49.48,No,No,19467.22,India,29
SES044445,2023-05-26,Instagram,Mobile,Fashion,18,71.82,Yes,No,12801.52,Germany,27
SES044446,2022-11-20,YouTube,Mobile,Sports,9,26.28,No,Yes,9401.13,Bangladesh,26
SES044447,2024-06-24,Facebook,Mobile,Beauty,5,11.05,Yes,Yes,7993.45,India,19
SES044448,2023-10-27,YouTube,Mobile,Sports,8,55.27,No,No,16430.87,India,25
SES044449,2022-05-17,Instagram,Tablet,Beauty,7,30.18,Yes,No,22546.17,USA,43
SES044450,2023-09-23,Google,Desktop,Sports,16,49.98,No,No,22882.69,Canada,30
SES044451,2022-02-03,Facebook,Mobile,Beauty,4,13.11,No,No,13232.94,Germany,30
SES044452,2022-04-13,Direct,Desktop,Beauty,22,69.16,No,Yes,5856.29,USA,46
SES044453,2023-08-08,Instagram,Desktop,Fashion,13,61.36,No,No,2258.55,USA,28
SES044454,2023-09-17,Google,Desktop,Sports,23,63.99,No,Yes,15786.63,Germany,19
SES044455,2023-02-16,YouTube,Tablet,Sports,3,36.55,Yes,No,13330.76,Bangladesh,46
SES044456,2023-10-10,Google,Tablet,Sports,29,95.6,Yes,No,22706.82,Canada,45
SES044457,2024-12-17,Google,Desktop,Home,15,104.73,No,No,19881.09,India,44
SES044458,2022-10-29,Instagram,Mobile,Electronics,22,86.67,No,No,18819.18,USA,35
SES044459,2025-04-05,Google,Desktop,Sports,2,47.82,No,Yes,21366.7,Germany,37
SES044460,2022-06-10,YouTube,Mobile,Fashion,13,12.65,Yes,Yes,24377.1,USA,31
SES044461,2023-08-04,Facebook,Mobile,Fashion,23,95.29,Yes,No,7724.34,India,42
SES044462,2022-08-08,YouTube,Desktop,Sports,27,112.46,No,No,22672.15,Germany,33
SES044463,2023-09-01,Instagram,Desktop,Electronics,6,96.35,Yes,Yes,3186.32,Canada,63
SES044464,2022-06-09,Direct,Mobile,Sports,26,42.32,Yes,No,22360.6,Canada,45
SES044465,2022-10-22,Instagram,Desktop,Beauty,12,74.04,Yes,No,24742.13,India,32
SES044466,2023-03-27,Google,Tablet,Home,10,96.22,No,Yes,14172.19,USA,45
SES044467,2022-06-30,Facebook,Mobile,Sports,19,1.83,No,Yes,17313.87,Bangladesh,39
SES044468,2022-04-06,Google,Tablet,Home,4,50.49,Yes,Yes,3757.04,India,32
SES044469,2024-12-09,Google,Desktop,Home,25,71.89,Yes,No,14149.98,Germany,34
SES044470,2025-08-02,YouTube,Tablet,Sports,14,96.84,Yes,No,6500.84,Canada,41
SES044471,2022-02-23,Direct,Mobile,Electronics,4,11.55,Yes,No,9082.57,Bangladesh,47
SES044472,2025-07-04,Facebook,Mobile,Electronics,24,30.71,No,No,3615.01,Canada,52
SES044473,2025-02-15,Facebook,Mobile,Fashion,3,101.3,Yes,No,24152.05,USA,47
SES044474,2024-01-01,Google,Desktop,Sports,27,117.31,Yes,No,25681.79,USA,38
SES044475,2022-06-30,Direct,Desktop,Home,24,69.39,No,Yes,5293.21,Bangladesh,25
SES044476,2023-03-22,Instagram,Mobile,Sports,5,21.58,No,No,5713.53,USA,34
SES044477,2022-06-11,YouTube,Desktop,Sports,25,60.28,No,No,27845.97,India,39
SES044478,2025-08-04,Google,Tablet,Electronics,15,87.82,No,No,15175.58,Canada,25
SES044479,2024-06-18,Instagram,Mobile,Beauty,9,93.03,No,No,26772.37,India,61
SES044480,2025-08-30,Instagram,Mobile,Beauty,25,85.22,Yes,No,20147.7,India,20
SES044481,2024-11-05,Facebook,Tablet,Beauty,14,42.55,Yes,Yes,24560.42,Germany,26
SES044482,2023-09-18,Direct,Tablet,Electronics,3,53.76,Yes,Yes,28032.2,Bangladesh,34
SES044483,2023-12-18,Facebook,Desktop,Sports,19,2.63,Yes,Yes,16896.39,Bangladesh,22
SES044484,2023-05-28,Instagram,Desktop,Sports,19,68.01,Yes,No,24372.85,Germany,36
SES044485,2025-03-22,Facebook,Tablet,Sports,2,8.55,Yes,Yes,24600.73,India,33
SES044486,2022-05-05,Instagram,Tablet,Beauty,12,108.36,No,No,11985.14,Canada,47
SES044487,2022-09-03,Google,Mobile,Sports,14,52.5,Yes,No,15691.32,USA,20
SES044488,2022-04-24,Google,Mobile,Electronics,22,24.35,Yes,No,15891.04,Canada,29
SES044489,2022-02-02,YouTube,Desktop,Home,12,109.8,Yes,Yes,13742.62,India,35
SES044490,2022-10-31,Direct,Desktop,Beauty,2,37.79,No,No,9342.95,Germany,23
SES044491,2022-11-14,Google,Tablet,Beauty,20,27.03,No,Yes,8027.48,Germany,35
SES044492,2022-10-25,YouTube,Tablet,Home,17,57.21,Yes,No,25301.16,USA,19
SES044493,2023-10-26,Direct,Tablet,Electronics,6,3.1,No,Yes,16902.93,USA,49
SES044494,2023-04-13,Facebook,Tablet,Beauty,21,53.44,Yes,No,8102.64,Germany,45
SES044495,2025-12-02,Facebook,Desktop,Electronics,3,41.5,Yes,No,7924.1,Germany,61
SES044496,2024-04-03,Google,Desktop,Electronics,18,75.63,Yes,No,24353.94,USA,38
SES044497,2023-02-13,Facebook,Mobile,Fashion,21,104.73,No,No,8286.59,Germany,38
SES044498,2022-06-21,Instagram,Tablet,Sports,9,116.77,No,No,28842.52,Canada,35
SES044499,2025-02-25,Google,Desktop,Beauty,9,104.05,Yes,No,18611.87,Canada,38
SES044500,2022-12-11,Facebook,Desktop,Beauty,13,46.75,Yes,No,13435.75,Germany,62
SES044501,2022-08-08,YouTube,Tablet,Home,15,12.26,Yes,Yes,28780.92,Germany,29
SES044502,2025-04-01,Facebook,Desktop,Electronics,10,73.86,No,No,10134.28,USA,37
SES044503,2022-05-06,Facebook,Tablet,Electronics,25,11.58,Yes,No,13522.57,India,40
SES044504,2022-09-03,Google,Desktop,Fashion,16,95.08,Yes,Yes,24155.1,India,18
SES044505,2023-02-01,Google,Mobile,Beauty,21,61.7,Yes,No,11813.94,Canada,44
SES044506,2025-01-03,Instagram,Tablet,Electronics,26,60.36,Yes,Yes,5862.84,Canada,36
SES044507,2022-09-23,YouTube,Mobile,Electronics,29,94.18,Yes,No,4963.06,India,35
SES044508,2024-08-04,YouTube,Mobile,Beauty,12,78.23,Yes,No,28393.73,USA,30
SES044509,2025-03-03,Facebook,Mobile,Home,15,64.68,No,No,23281.98,Germany,31
SES044510,2024-01-13,Instagram,Mobile,Fashion,18,16.45,Yes,No,10926.0,Bangladesh,47
SES044511,2024-08-12,Instagram,Mobile,Fashion,12,85.57,No,No,26497.18,Canada,19
SES044512,2023-04-14,Direct,Desktop,Sports,16,84.99,Yes,No,12996.5,India,43
SES044513,2022-04-30,Direct,Mobile,Electronics,19,50.79,No,Yes,150.41,Bangladesh,60
SES044514,2022-06-23,Direct,Tablet,Beauty,14,101.8,Yes,Yes,19340.33,India,24
SES044515,2025-06-04,Direct,Tablet,Electronics,10,27.26,Yes,No,14159.81,Canada,60
SES044516,2023-11-16,Facebook,Desktop,Sports,29,82.22,Yes,No,20668.29,Canada,21
SES044517,2023-06-30,YouTube,Mobile,Fashion,27,99.64,No,No,28467.1,USA,59
SES044518,2025-12-06,Direct,Desktop,Sports,23,43.42,Yes,No,29627.67,USA,38
SES044519,2023-06-01,YouTube,Desktop,Electronics,19,3.44,No,No,9371.03,India,53
SES044520,2022-07-07,YouTube,Mobile,Beauty,28,72.02,Yes,Yes,7405.16,Bangladesh,36
SES044521,2025-07-07,Instagram,Mobile,Fashion,3,23.24,No,No,25089.94,Bangladesh,45
SES044522,2024-06-10,YouTube,Tablet,Sports,24,94.85,Yes,No,24416.8,Bangladesh,20
SES044523,2025-06-02,Instagram,Mobile,Fashion,24,15.22,No,No,17215.05,USA,38
SES044524,2023-05-11,Direct,Desktop,Home,10,48.84,No,No,10210.12,USA,34
SES044525,2024-02-10,Facebook,Mobile,Beauty,14,93.19,Yes,Yes,16514.2,Germany,25
SES044526,2024-10-26,Google,Desktop,Home,22,24.46,No,No,16093.12,India,40
SES044527,2024-06-03,Facebook,Mobile,Sports,2,68.56,No,No,15700.76,India,21
SES044528,2025-01-27,Direct,Desktop,Sports,20,104.04,Yes,No,7677.37,USA,52
SES044529,2023-05-10,YouTube,Tablet,Fashion,24,51.05,No,No,8564.54,USA,58
SES044530,2023-06-21,YouTube,Desktop,Home,23,9.24,Yes,No,5400.25,India,55
SES044531,2023-08-12,Facebook,Desktop,Beauty,3,1.93,Yes,No,20218.7,Canada,21
SES044532,2024-02-26,Direct,Mobile,Fashion,13,115.09,Yes,Yes,8575.25,Canada,41
SES044533,2023-11-27,Instagram,Tablet,Fashion,16,33.0,Yes,No,3667.61,Canada,32
SES044534,2025-07-08,Google,Desktop,Home,3,95.79,Yes,No,219.14,Canada,25
SES044535,2023-07-20,Facebook,Mobile,Beauty,23,95.87,Yes,No,11553.93,Canada,36
SES044536,2023-08-20,YouTube,Desktop,Beauty,3,26.34,Yes,No,2831.7,Canada,49
SES044537,2023-03-01,Google,Mobile,Beauty,20,55.67,Yes,No,5428.93,USA,18
SES044538,2024-07-24,Direct,Desktop,Electronics,12,33.62,Yes,Yes,28021.15,India,39
SES044539,2024-12-18,Direct,Tablet,Beauty,25,61.51,No,No,16183.06,India,64
SES044540,2025-04-15,Direct,Desktop,Beauty,5,100.88,No,Yes,6481.53,India,55
SES044541,2025-06-06,Direct,Mobile,Electronics,20,78.54,No,Yes,8698.04,USA,27
SES044542,2025-10-30,Google,Tablet,Beauty,9,30.85,Yes,No,6701.59,Bangladesh,31
SES044543,2022-06-27,Instagram,Mobile,Beauty,23,113.57,Yes,Yes,10473.46,India,63
SES044544,2024-01-20,Facebook,Mobile,Fashion,18,110.84,No,Yes,4643.73,India,18
SES044545,2024-08-01,Google,Desktop,Electronics,25,19.71,Yes,No,20708.63,India,62
SES044546,2022-06-05,Instagram,Desktop,Fashion,24,9.77,Yes,Yes,22197.93,India,31
SES044547,2025-10-12,Facebook,Desktop,Electronics,3,70.9,Yes,No,10689.47,Canada,21
SES044548,2024-10-31,Direct,Tablet,Fashion,2,10.7,Yes,Yes,20476.62,India,45
SES044549,2022-04-05,Facebook,Tablet,Home,5,34.81,No,Yes,11323.08,India,37
SES044550,2023-08-12,Facebook,Mobile,Electronics,11,95.61,Yes,Yes,9134.14,USA,18
SES044551,2023-10-28,YouTube,Tablet,Sports,12,98.83,Yes,Yes,7520.76,India,62
SES044552,2025-04-01,Instagram,Mobile,Fashion,24,42.01,No,No,19198.3,India,63
SES044553,2022-01-07,Instagram,Tablet,Sports,4,117.64,No,No,26139.38,India,42
SES044554,2025-10-17,Google,Tablet,Electronics,28,9.99,No,No,9782.74,India,30
SES044555,2023-03-06,YouTube,Desktop,Sports,10,96.7,Yes,No,17219.74,Bangladesh,36
SES044556,2023-09-22,YouTube,Tablet,Electronics,16,94.28,No,No,827.23,Bangladesh,31
SES044557,2023-08-01,Direct,Desktop,Electronics,23,37.24,No,No,10640.35,Canada,40
SES044558,2025-07-08,Google,Tablet,Beauty,29,36.06,No,No,28199.37,Bangladesh,55
SES044559,2025-01-25,Direct,Desktop,Fashion,8,68.9,Yes,Yes,25268.46,Germany,46
SES044560,2025-06-20,YouTube,Mobile,Home,20,112.44,Yes,Yes,12542.5,Canada,49
SES044561,2022-08-06,Direct,Mobile,Fashion,20,50.26,No,Yes,1945.03,Germany,47
SES044562,2024-04-02,Facebook,Desktop,Sports,29,12.13,No,No,11977.51,Germany,41
SES044563,2024-12-02,Facebook,Tablet,Fashion,8,16.54,No,No,18930.46,Bangladesh,39
SES044564,2024-03-19,Instagram,Tablet,Home,16,63.64,Yes,Yes,12399.45,Canada,29
SES044565,2022-06-25,Facebook,Tablet,Beauty,18,80.07,Yes,No,26688.74,Germany,44
SES044566,2025-07-02,Direct,Mobile,Beauty,19,99.17,No,No,5644.28,USA,40
SES044567,2023-12-29,YouTube,Desktop,Electronics,12,74.63,Yes,No,3248.04,USA,46
SES044568,2022-08-06,YouTube,Mobile,Electronics,22,118.24,No,No,1505.57,Canada,18
SES044569,2022-10-18,Google,Desktop,Fashion,19,2.39,Yes,No,12125.02,Canada,44
SES044570,2023-10-20,Instagram,Tablet,Beauty,7,111.54,Yes,No,20477.99,Canada,31
SES044571,2024-02-08,YouTube,Desktop,Home,1,9.69,No,No,14924.43,USA,40
SES044572,2025-05-04,Facebook,Tablet,Beauty,14,79.3,Yes,No,15838.38,Canada,52
SES044573,2024-09-05,Instagram,Desktop,Fashion,3,38.92,No,No,17437.26,India,40
SES044574,2023-07-14,YouTube,Tablet,Electronics,4,57.02,No,Yes,25378.56,India,23
SES044575,2024-07-28,Google,Tablet,Sports,6,66.98,No,No,24538.49,Canada,48
SES044576,2024-05-13,Direct,Tablet,Sports,16,64.43,Yes,No,853.6,Canada,61
SES044577,2024-11-06,Instagram,Mobile,Electronics,16,69.62,Yes,No,15640.77,India,26
SES044578,2022-09-19,Facebook,Desktop,Beauty,14,93.48,No,No,227.64,Canada,28
SES044579,2025-11-12,Instagram,Desktop,Home,11,7.86,Yes,No,26268.1,India,51
SES044580,2025-02-09,Facebook,Mobile,Home,22,111.97,Yes,No,20666.68,Canada,21
SES044581,2025-06-26,Google,Desktop,Electronics,11,34.72,Yes,No,20572.31,Germany,25
SES044582,2025-11-15,Instagram,Mobile,Sports,27,26.53,Yes,Yes,20629.94,Bangladesh,24
SES044583,2024-06-23,Direct,Tablet,Sports,12,115.26,No,No,18096.48,Canada,63
SES044584,2024-03-17,Direct,Desktop,Electronics,26,1.39,Yes,No,18755.28,USA,50
SES044585,2022-09-22,YouTube,Tablet,Beauty,1,104.53,No,No,344.61,India,61
SES044586,2022-12-03,Direct,Desktop,Fashion,14,10.44,Yes,No,18980.36,USA,34
SES044587,2024-08-25,Direct,Desktop,Beauty,24,119.29,No,Yes,13249.81,Bangladesh,33
SES044588,2022-06-23,Instagram,Tablet,Fashion,2,40.78,No,Yes,12761.54,Canada,21
SES044589,2023-06-21,Facebook,Desktop,Beauty,4,52.69,No,No,6314.77,USA,51
SES044590,2024-06-26,YouTube,Mobile,Fashion,20,94.49,Yes,Yes,26599.96,Canada,46
SES044591,2025-01-25,Instagram,Desktop,Sports,13,44.05,No,No,23502.02,Bangladesh,31
SES044592,2023-04-28,Facebook,Mobile,Beauty,20,23.28,No,No,475.85,USA,20
SES044593,2025-07-09,Google,Desktop,Home,26,105.71,Yes,No,15938.84,Canada,33
SES044594,2023-02-12,Instagram,Mobile,Sports,19,103.69,Yes,No,19831.76,Canada,24
SES044595,2025-01-04,Facebook,Tablet,Fashion,20,44.87,No,No,24968.5,Germany,41
SES044596,2025-07-29,Google,Tablet,Sports,18,101.89,No,No,2982.58,Germany,64
SES044597,2025-09-15,Facebook,Tablet,Home,12,21.4,Yes,No,3295.06,Canada,49
SES044598,2023-11-25,Google,Tablet,Electronics,23,107.46,No,No,7001.11,Bangladesh,37
SES044599,2022-08-26,Instagram,Mobile,Electronics,3,39.21,Yes,No,8846.74,India,57
SES044600,2023-07-08,Direct,Desktop,Beauty,21,55.36,Yes,Yes,27510.83,Germany,46
SES044601,2022-02-28,Direct,Tablet,Beauty,27,32.89,No,No,18921.64,India,50
SES044602,2023-09-23,Instagram,Mobile,Sports,10,9.88,Yes,No,13318.82,India,45
SES044603,2025-10-05,Facebook,Desktop,Sports,22,111.78,Yes,No,18870.71,India,54
SES044604,2023-03-05,Instagram,Tablet,Sports,27,24.44,Yes,No,26960.44,Bangladesh,26
SES044605,2023-01-10,Instagram,Mobile,Fashion,23,78.97,No,No,22467.06,Canada,18
SES044606,2022-10-11,Google,Desktop,Sports,14,108.76,Yes,No,20861.93,India,21
SES044607,2023-01-15,Facebook,Mobile,Sports,15,40.48,No,No,11037.13,India,32
SES044608,2024-05-12,Direct,Tablet,Beauty,27,83.2,Yes,Yes,18339.98,Canada,22
SES044609,2025-06-18,Instagram,Desktop,Home,7,86.97,Yes,No,23501.07,Germany,56
SES044610,2022-09-28,YouTube,Tablet,Electronics,7,78.33,Yes,Yes,11325.04,Germany,28
SES044611,2023-07-31,Direct,Mobile,Home,12,8.26,Yes,No,22704.46,USA,47
SES044612,2024-11-21,Instagram,Tablet,Fashion,20,82.51,Yes,No,20819.82,USA,37
SES044613,2022-02-14,YouTube,Tablet,Electronics,28,24.31,Yes,No,25424.83,India,44
SES044614,2023-02-26,Google,Mobile,Sports,22,59.29,No,Yes,982.94,Bangladesh,41
SES044615,2024-09-19,YouTube,Mobile,Home,2,95.7,Yes,No,6037.8,Bangladesh,30
SES044616,2022-04-10,Instagram,Desktop,Sports,25,101.09,No,No,29893.96,Canada,46
SES044617,2025-10-25,Google,Desktop,Electronics,16,64.19,No,Yes,27398.0,Canada,34
SES044618,2023-06-16,Google,Tablet,Sports,21,22.27,Yes,No,5522.83,USA,33
SES044619,2024-09-05,Instagram,Tablet,Sports,29,24.74,No,No,19720.63,India,42
SES044620,2023-08-12,Google,Desktop,Home,1,85.13,Yes,Yes,15991.37,India,35
SES044621,2022-08-15,Facebook,Desktop,Electronics,28,108.66,No,No,10469.48,India,19
SES044622,2025-12-13,Google,Desktop,Fashion,11,25.98,No,No,28163.91,Germany,37
SES044623,2022-01-20,Instagram,Tablet,Beauty,1,104.39,No,No,5577.77,USA,23
SES044624,2024-06-09,Direct,Desktop,Electronics,23,47.24,No,No,28546.78,Canada,41
SES044625,2024-11-03,Google,Mobile,Fashion,24,87.39,Yes,No,29963.54,Canada,24
SES044626,2024-04-02,Facebook,Tablet,Sports,6,78.45,Yes,No,19273.01,Germany,37
SES044627,2024-05-04,Facebook,Tablet,Beauty,19,116.11,Yes,No,1682.75,Canada,26
SES044628,2022-01-30,Google,Desktop,Home,15,70.72,No,No,11327.95,Canada,20
SES044629,2022-10-09,Facebook,Desktop,Sports,11,50.92,No,No,4135.58,Germany,44
SES044630,2024-08-17,Instagram,Mobile,Sports,10,67.13,No,Yes,4479.91,USA,35
SES044631,2024-02-20,Facebook,Desktop,Home,5,45.16,No,No,12292.43,Canada,57
SES044632,2022-12-06,Google,Tablet,Electronics,23,5.71,Yes,No,26165.96,India,29
SES044633,2022-04-12,Google,Tablet,Fashion,25,101.79,Yes,Yes,25942.65,Bangladesh,36
SES044634,2022-05-02,Facebook,Desktop,Sports,26,28.12,No,No,11970.57,Germany,63
SES044635,2023-11-03,YouTube,Desktop,Beauty,8,28.48,No,Yes,1607.65,USA,41
SES044636,2025-11-23,YouTube,Mobile,Electronics,24,61.36,Yes,Yes,22643.24,Canada,20
SES044637,2023-05-11,YouTube,Desktop,Beauty,8,16.26,Yes,No,15130.25,India,40
SES044638,2025-06-07,Instagram,Tablet,Fashion,24,115.59,No,Yes,6649.66,Canada,53
SES044639,2022-10-19,Facebook,Tablet,Home,14,96.21,No,Yes,4455.01,USA,37
SES044640,2025-05-10,Google,Tablet,Sports,11,26.54,Yes,No,7103.23,Bangladesh,60
SES044641,2022-05-19,Instagram,Mobile,Sports,22,15.76,No,Yes,26913.1,India,20
SES044642,2024-04-13,YouTube,Mobile,Sports,22,92.11,Yes,Yes,16132.24,India,44
SES044643,2025-02-07,Google,Mobile,Electronics,6,36.7,No,No,29668.35,Canada,61
SES044644,2024-04-30,YouTube,Desktop,Electronics,4,27.03,Yes,No,52.52,USA,31
SES044645,2025-07-27,Facebook,Desktop,Home,22,47.4,No,No,20856.68,Bangladesh,52
SES044646,2025-12-01,YouTube,Mobile,Electronics,1,26.26,No,No,22753.74,Canada,35
SES044647,2025-04-06,Facebook,Desktop,Fashion,26,81.03,No,No,4424.86,USA,64
SES044648,2022-01-10,YouTube,Mobile,Home,4,99.43,Yes,No,23643.31,Germany,41
SES044649,2022-11-04,YouTube,Tablet,Beauty,25,52.07,Yes,No,16912.87,India,56
SES044650,2024-12-31,Direct,Desktop,Home,15,31.9,Yes,Yes,11075.58,Germany,51
SES044651,2023-04-26,Facebook,Tablet,Sports,25,9.2,No,No,23909.1,India,51
SES044652,2022-08-28,Google,Desktop,Fashion,25,73.22,No,No,17573.16,Germany,55
